Upc,Department,qty,cents,incltaxes,inclfees,Name,proper Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
638489003641,Beer,1,1099,n,n,SLIGHTLY MIGHTY 6PK CANS 12 OZ,Slightly Mighty 6-pack Cans 12 Oz,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
638489004143,Beer,1,1099,n,n,Dogfish head hazy ipa,Dogfish Head Hazy Ipa,6 12floz cans,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
638632091112,Sundries,1,1299,n,n,New rhino25,New Rhino25,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
638632432540,Sundries,1,1299,n,n,Rhino69,Rhino69,,,n,1,0,0,n,,-1,,,,,,n,,,,,,,
638632432632,Sundries,1,999,n,n,Rihno 69,Rihno 69,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
638632432892,Sundries,1,999,n,n,Black  mamba,Black Mamba,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
638632433325,Sundries,1,1299,n,n,RI 69 22000HINO,RI 69 22000hino,2 CAPSULE,,n,1,0,0,n,,-201,,,,,,n,,,,,,,
638788245834,Beer,1,329,n,n,Harder,Harder,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
638788249856,Beer,1,329,n,n,Harder,Harder,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639072997149,Sundries,1,799,n,n,Cable,Cable,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639277122360,Sundries,1,199,n,n,BIRTHDAY CANDLE,Birthday Candle,,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
639277156457,Sundries,1,299,n,n,Sanitizer,Sanitizer,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639277358684,Sundries,1,499,n,n,Five Blade Razor 3pk,Five Blade Razor 3pk,3pk,,n,1,1,0,n,,4,,,,,0,n,,,,,,,
639277564542,Sundries,1,299,n,n,Kids toys,Kids Toys,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639277627643,Sundries,1,299,n,n,Kids toys,Kids Toys,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639277629487,Sundries,1,299,n,n,Kids toys,Kids Toys,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639277642387,Sundries,1,299,n,n,Cotton Swaps,Cotton Swaps,350 ct,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
639277681034,Sundries,1,299,n,n,Flashlight,Flashlight,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639277766755,Sundries,1,299,n,n,Kids toys,Kids Toys,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639277773036,Sundries,1,399,n,n,The Home Store Air Freshener,The Home Store Air Freshener,10 Oz,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
639277804716,Sundries,1,299,n,n,Light,Light,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639277939067,Sundries,1,299,n,n,Assured Shave Cream for Women,Assured Shave Cream For Women,9.5 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299010805,Lottery scratchers,1,2000,n,n,$200 Million Cash Explos - 1080,$200 Million Cash Explos-1080,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011345,Lottery scratchers,1,3000,n,n,Royal millions - 1134,Royal Millions-1134,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011451,Lottery scratchers,1,500,n,n,$5 Decade of Dollars - 1145,$5 Decade Of Dollars-1145,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011505,Lottery scratchers,1,200,n,n,The Cash Wheel - 1150,The Cash Wheel-1150,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011529,Lottery scratchers,1,1000,n,n,WILLY WONKA GOLDEN TICKE - 1152,Willy Wonka Golden Ticke-1152,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011581,Lottery scratchers,1,500,n,n,Crossword - 1158,Crossword-1158,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011642,Lottery scratchers,1,500,n,n,Casino Gold - 1164,Casino Gold-1164,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011673,Lottery scratchers,1,500,n,n,Double Sided Dollars - 1167,Double Sided Dollars-1167,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011680,Lottery scratchers,1,200,n,n,Lucky Deal - 1168,Lucky Deal-1168,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011697,Lottery scratchers,1,1000,n,n,10 Cleopatra - 1169,10 Cleopatra-1169,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011703,Lottery scratchers,1,200,n,n,Bingo - 1170,Bingo-1170,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011710,Lottery scratchers,1,200,n,n,Crossword - 1171,Crossword-1171,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011727,Lottery scratchers,1,200,n,n,Red Hot 7 - 1172,Red Hot 7-1172,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011734,Lottery scratchers,1,100,n,n,Tic Tac 2s - 1173,Tic Tac 2s-1173,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011741,Lottery scratchers,1,2000,n,n,Arizona gold - 1174,Arizona Gold-1174,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011758,Lottery scratchers,1,1000,n,n,Junbo bucks - 1175,Junbo Bucks-1175,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011765,Lottery scratchers,1,200,n,n,Luchalibre loo - 1176,Luchalibre Loo-1176,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011772,Lottery scratchers,1,500,n,n,05 lady luck - 1177,05 Lady Luck-1177,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011789,Lottery scratchers,1,100,n,n,Redolaph - 1178,Redolaph-1178,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011796,Lottery scratchers,1,200,n,n,2 cash drop - 1179,2 Cash Drop-1179,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011802,Lottery scratchers,1,300,n,n,3 xmas crosswo - 1180,3 Xmas Crosswo-1180,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011819,Lottery scratchers,1,500,n,n,5 holiday 7 - 1181,5 Holiday 7-1181,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011826,Lottery scratchers,1,1000,n,n,10 money tree - 1182,10 Money Tree-1182,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011833,Lottery scratchers,1,2000,n,n,$20 white ice 7s - 1183,$20 White Ice 7s-1183,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011840,Lottery scratchers,1,2000,n,n,20 holiday cou - 1184,20 Holiday Cou-1184,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011857,Lottery scratchers,1,500,n,n,Slingo trio 5 - 1185,Slingo Trio 5-1185,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011871,Lottery scratchers,1,1000,n,n,Crossword 10 - 1187,Crossword 10-1187,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011888,Lottery scratchers,1,300,n,n,3 fruit explos - 1188,3 Fruit Explos-1188,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011895,Lottery scratchers,1,500,n,n,Magic bingo5 - 1189,Magic Bingo5-1189,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011901,Lottery scratchers,1,2000,n,n,Cash explosion,Cash Explosion,,,n,1,0,0,n,,-440,,,,,,n,,,,,,,
639299011918,Lottery scratchers,1,2000,n,n,250000 crosswo - 1191,250000 Crosswo-1191,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011925,Lottery scratchers,1,1000,n,n,10 triple red - 1192,10 Triple Red-1192,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011932,Lottery scratchers,1,200,n,n,Boardgame Bonus - 1193,Boardgame Bonus-1193,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011949,Lottery scratchers,1,500,n,n,Bordgame,Bordgame,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011956,Lottery scratchers,1,500,n,n,Late night crossword 5$ - 1195,Late Night Crossword 5$-1195,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011963,Lottery scratchers,1,100,n,n,I love ben 1 - 1196,I Love Ben 1-1196,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011970,Lottery scratchers,1,100,n,n,Triple it - 1197,Triple It-1197,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011987,Lottery scratchers,1,1000,n,n,Towering10 - 1198,Towering10-1198,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299011994,Lottery scratchers,1,100,n,n,Black jack - 1199,Black Jack-1199,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012007,Lottery scratchers,1,300,n,n,3 crossword - 1200,3 Crossword-1200,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012014,Lottery scratchers,1,500,n,n,Home depot - 1201,Home Depot-1201,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012021,Lottery scratchers,1,200,n,n,Gold fish - 1202,Gold Fish-1202,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012038,Lottery scratchers,1,300,n,n,3 win line - 1203,3 Win Line-1203,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012045,Lottery scratchers,1,2500,n,n,Super mega crossword,Super Mega Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012052,Lottery scratchers,1,200,n,n,Easy 50 2 - 1205,Easy 50 2-1205,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012069,Lottery scratchers,1,100,n,n,Quick 7 - 1206,Quick 7-1206,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012076,Lottery scratchers,1,1000,n,n,10 mult mania - 1207,10 Mult Mania-1207,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012083,Lottery scratchers,1,1000,n,n,Win it all - 1208,Win It All-1208,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012090,Lottery scratchers,1,500,n,n,5 arizona 7 - 1209,5 Arizona 7-1209,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012106,Lottery scratchers,1,1000,n,n,100k payday - 1210,100k Payday-1210,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012113,Lottery scratchers,1,500,n,n,Power 5 - 1211,Power 5-1211,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012120,Lottery scratchers,1,100,n,n,1 hot ticket - 1212,1 Hot Ticket-1212,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012137,Lottery scratchers,1,200,n,n,2 spot some cash - 1213,2 Spot Some Cash-1213,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012151,Lottery scratchers,1,500,n,n,Nig money bingo 5 - 1215,Nig Money Bingo 5-1215,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012168,Lottery scratchers,1,1000,n,n,Sizzlingcrossword,Sizzlingcrossword,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012175,Lottery scratchers,1,3000,n,n,Millionaires club,Millionaires Club,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012182,Lottery scratchers,1,300,n,n,Treasure hunt - 1218,Treasure Hunt-1218,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012199,Lottery scratchers,1,200,n,n,$2 red hot 7s - 1219,$2 Red Hot 7s-1219,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012205,Lottery scratchers,1,1000,n,n,Wheel of fortune - 1220,Wheel Of Fortune-1220,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012212,Lottery scratchers,1,2000,n,n,Blowout,Blowout,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012229,Lottery scratchers,1,500,n,n,Lady luck - 1222,Lady Luck-1222,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012236,Lottery scratchers,1,200,n,n,Easyas 123,Easyas 123,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012243,Lottery scratchers,1,500,n,n,5 blazing bucks - 1224,5 Blazing Bucks-1224,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012250,Lottery scratchers,1,1000,n,n,10 100k degrees - 1225,10 100k Degrees-1225,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012267,Lottery scratchers,1,500,n,n,Mystery crossword 5 - 1226,Mystery Crossword 5-1226,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012274,Lottery scratchers,1,200,n,n,Addams family 2 - 1227,Addams Family 2-1227,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012281,Lottery scratchers,1,200,n,n,Mad money - 1228,Mad Money-1228,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012298,Lottery scratchers,1,500,n,n,Loteria - 1229,Loteria-1229,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012304,Lottery scratchers,1,2000,n,n,Crossword quarter millio - 1230,Crossword Quarter Millio-1230,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012311,Lottery scratchers,1,200,n,n,Crossword,Crossword,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012328,Lottery scratchers,1,200,n,n,Super 71121 - 1232,Super 71121-1232,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012335,Lottery scratchers,1,1000,n,n,Hit it big,Hit It Big,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012342,Lottery scratchers,1,200,n,n,Bingo,Bingo,,,n,1,0,0,n,,-443,,,,,,n,,,,,,,
639299012359,Lottery scratchers,1,500,n,n,I love ben - 1235,I Love Ben-1235,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012366,Lottery scratchers,1,1000,n,n,large100,Large100,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012373,Lottery scratchers,1,100,n,n,Falala - 1237,Falala-1237,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012380,Lottery scratchers,1,200,n,n,Stocking stuffer - 1238,Stocking Stuffer-1238,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012397,Lottery scratchers,1,300,n,n,Jolly holiday crossword - 1239,Jolly Holiday Crossword-1239,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012403,Lottery scratchers,1,500,n,n,Holiday 7 - 1240,Holiday 7-1240,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012410,Lottery scratchers,1,1000,n,n,25 days of winning - 1241,25 Days Of Winning-1241,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012427,Lottery scratchers,1,2000,n,n,Merry multiplier - 1242,Merry Multiplier-1242,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012434,Lottery scratchers,1,100,n,n,$50frengy,$50frengy,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012441,Lottery scratchers,1,500,n,n,Lucky,Lucky,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012458,Lottery scratchers,1,1000,n,n,Triple red 777,Triple Red 777,,,n,1,0,0,n,,-58,,,,,,n,,,,,,,
639299012465,Lottery scratchers,1,100,n,n,Wild doubler,Wild Doubler,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012472,Lottery scratchers,1,1000,n,n,CrosswoRd,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012489,Lottery scratchers,1,200,n,n,Cash wheel,Cash Wheel,,,n,1,0,0,n,,-137,,,,,,n,,,,,,,
639299012496,Lottery scratchers,1,300,n,n,Crossword,Crossword,,,n,1,0,0,n,,-196,,,,,,n,,,,,,,
639299012502,Lottery scratchers,1,1000,n,n,Hit the jackpot - 1250,Hit The Jackpot-1250,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012519,Lottery scratchers,1,100,n,n,5x the cash - 1251,5x The Cash-1251,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012526,Lottery scratchers,1,200,n,n,10x the cash - 1252,10x The Cash-1252,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012533,Lottery scratchers,1,500,n,n,20x the cash - 1253,20x The Cash-1253,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012540,Lottery scratchers,1,1000,n,n,50x the cash - 1254,50x The Cash-1254,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012557,Lottery scratchers,1,500,n,n,Big bag bingo,Big Bag Bingo,,,n,1,0,0,n,,-691,,,,,,n,,,,,,,
639299012564,Lottery scratchers,1,100,n,n,Wild8,Wild8,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012571,Lottery scratchers,1,100,n,n,Match2win,Match2win,,,n,1,0,0,n,,-317,,,,,,n,,,,,,,
639299012588,Lottery scratchers,1,200,n,n,Red hot 7,Red Hot 7,,,n,1,0,0,n,,-302,,,,,,n,,,,,,,
639299012595,Lottery scratchers,1,500,n,n,Black pearls,Black Pearls,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012601,Lottery scratchers,1,500,n,n,Power8,Power8,,,n,1,1,0,n,,-600,,,,,,n,,,,,,,
639299012618,Lottery scratchers,1,3000,n,n,100x - 1261,100x-1261,,,n,1,0,0,n,,-680,,,,,,n,,,,,,,
639299012625,Lottery scratchers,1,1000,n,n,Wild$10,Wild$10,,,n,1,0,0,n,,-70,,,,,,n,,,,,,,
639299012632,Lottery scratchers,1,300,n,n,$3 lucky lines - 1263,$3 Lucky Lines-1263,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012649,Lottery scratchers,1,200,n,n,Aces high,Aces High,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012656,Lottery scratchers,1,1000,n,n,Instant jackpot,Instant Jackpot,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012663,Lottery scratchers,1,500,n,n,Route 66,Route 66,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012670,Lottery scratchers,1,500,n,n,Crossword,Crossword,,,n,1,0,0,n,,-1241,,,,,,n,,,,,,,
639299012687,Lottery scratchers,1,2000,n,n,Arizona gold,Arizona Gold,,,n,1,0,0,n,,-106,,,,,,n,,,,,,,
639299012694,Lottery scratchers,1,1000,n,n,Loteria,Loteria,,,n,1,0,0,n,,-51,,,,,,n,,,,,,,
639299012700,Lottery scratchers,1,1000,n,n,$50or$100,$50or$100,,,n,1,0,0,n,,-807,,,,,,n,,,,,,,
639299012717,Lottery scratchers,1,100,n,n,Red hot double doubler,Red Hot Double Doubler,,,n,1,0,0,n,,1,,,,,,n,,,,,,,
639299012724,Lottery scratchers,1,200,n,n,Fiery 5,Fiery 5,,,n,1,0,0,n,,27,,,,,,n,,,,,,,
639299012731,Lottery scratchers,1,500,n,n,Inferno,Inferno,,,n,1,0,0,n,,-5,,,,,,n,,,,,,,
639299012748,Lottery scratchers,1,1000,n,n,sizzlinghot,Sizzlinghot,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299012755,Lottery scratchers,1,3000,n,n,One million now,One Million Now,,,n,1,1,0,n,,-816,,,,,,n,,,,,,,
639299012762,Lottery scratchers,1,300,n,n,blocko,Blocko,,,n,1,0,0,n,,-601,,,,,,n,,,,,,,
639299012779,Lottery scratchers,1,2000,n,n,Quarter million crossword,Quarter Million Crossword,,,n,1,0,0,n,,-63,,,,,,n,,,,,,,
639299012786,Lottery scratchers,1,500,n,n,Lady lucky,Lady Lucky,,,n,1,1,0,n,,-934,,,,,,n,,,,,,,
639299012793,Lottery scratchers,1,200,n,n,Red ball,Red Ball,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012809,Lottery scratchers,1,500,n,n,Cash cow,Cash Cow,,,n,1,1,0,n,,-574,,,,,,n,,,,,,,
639299012816,Lottery scratchers,1,200,n,n,Crosword,Crosword,,,n,1,1,0,n,,-3136,,,,,,n,,,,,,,
639299012823,Lottery scratchers,1,100,n,n,Holiday cheer,Holiday Cheer,,,n,1,1,0,n,,115,,,,,,n,,,,,,,
639299012830,Lottery scratchers,1,200,n,n,Holiday,Holiday,,,n,1,1,0,n,,73,,,,,,n,,,,,,,
639299012847,Lottery scratchers,1,300,n,n,Chirsmas crosword,Chirsmas Crosword,,,n,1,1,0,n,,-104,,,,,,n,,,,,,,
639299012854,Lottery scratchers,1,500,n,n,Santa,Santa,,,n,1,1,0,n,,-112,,,,,,n,,,,,,,
639299012861,Lottery scratchers,1,1000,n,n,25 days winning,25 Days Winning,,n,n,1,1,0,n,,10,,,,,,n,,,,,,,
639299012878,Lottery scratchers,1,200,n,n,Redlinebingo,Redlinebingo,,,n,1,0,0,n,,-3506,,,,,,n,,,,,,,
639299012885,Lottery scratchers,1,500,n,n,Slingo trio,Slingo Trio,,,n,1,1,0,n,,-778,,,,,,n,,,,,,,
639299012892,Lottery scratchers,1,500,n,n,Celebrando,Celebrando,,,n,1,0,0,n,,-160,,,,,,n,,,,,,,
639299012908,Lottery scratchers,1,2000,n,n,Cash explosion,Cash Explosion,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012915,Lottery scratchers,1,1000,n,n,777,777,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012922,Lottery scratchers,1,200,n,n,Blackjack attack,Blackjack Attack,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299012939,Lottery scratchers,1,200,n,n,Scratch nd match,Scratch Nd Match,,,n,1,1,0,n,,-319,,,,,,n,,,,,,,
639299012946,Lottery scratchers,1,300,n,n,Crossword,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012953,Lottery scratchers,1,200,n,n,RedHot7,Redhot7,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012960,Lottery scratchers,1,500,n,n,Crousword,Crousword,,,n,1,1,0,n,,-6536,,,,,,n,,,,,,,
639299012977,Lottery scratchers,1,300,n,n,Twisted,Twisted,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299012984,Lottery scratchers,1,1000,n,n,Crossward,Crossward,,,n,1,1,0,n,,-1246,,,,,,n,,,,,,,
639299012991,Lottery scratchers,1,1000,n,n,Wi  it big,Wi It Big,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299013004,Lottery scratchers,1,3000,n,n,Ultimate millions,Ultimate Millions,,,n,1,0,0,n,,-806,,,,,,n,,,,,,,
639299013011,Lottery scratchers,1,2500,n,n,Triple bonus crossword,Triple Bonus Crossword,,,n,1,0,0,n,,-226,,,,,,n,,,,,,,
639299013028,Lottery scratchers,1,2000,n,n,Megabuks,Megabuks,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299013035,Lottery scratchers,1,500,n,n,Double money,Double Money,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013042,Lottery scratchers,1,100,n,n,50 loaded,50 Loaded,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013059,Lottery scratchers,1,200,n,n,100 loaded,100 Loaded,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299013066,Lottery scratchers,1,500,n,n,500koaded,500koaded,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013073,Lottery scratchers,1,1000,n,n,100 loaded,100 Loaded,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299013080,Lottery scratchers,1,500,n,n,money maker,Money Maker,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013097,Lottery scratchers,1,1000,n,n,Powershot,Powershot,60,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013103,Lottery scratchers,1,500,n,n,Bingo,Bingo,,,n,1,0,0,n,,-1368,,,,,,n,,,,,,,
639299013110,Lottery scratchers,1,100,n,n,Fast cash,Fast Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013127,Lottery scratchers,1,500,n,n,Lady luck,Lady Luck,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013134,Lottery scratchers,1,500,n,n,Monolly,Monolly,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013141,Lottery scratchers,1,300,n,n,Hiddencash,Hiddencash,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013158,Lottery scratchers,1,1000,n,n,Win it all,Win It All,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013165,Lottery scratchers,1,3000,n,n,Millionaire maker,Millionaire Maker,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013172,Lottery scratchers,1,100,n,n,3-2won,3-2won,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013189,Lottery scratchers,1,200,n,n,Moneyroll,Moneyroll,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013196,Lottery scratchers,1,1000,n,n,Triple red 7,Triple Red 7,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013202,Lottery scratchers,1,1000,n,n,Jumbo buck,Jumbo Buck,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013219,Lottery scratchers,1,200,n,n,Hot 7,Hot 7,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013226,Lottery scratchers,1,100,n,n,Game,Game,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013233,Lottery scratchers,1,200,n,n,Jackpot,Jackpot,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013240,Lottery scratchers,1,500,n,n,Jackpot,Jackpot,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013257,Lottery scratchers,1,1000,n,n,Jackpot,Jackpot,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013264,Lottery scratchers,1,2500,n,n,crossword,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013271,Lottery scratchers,1,1000,n,n,Blazing suits,Blazing Suits,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013288,Lottery scratchers,1,500,n,n,Celebrando,Celebrando,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013295,Lottery scratchers,1,500,n,n,Slingo,Slingo,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013301,Lottery scratchers,1,500,n,n,Electric 7,Electric 7,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013318,Lottery scratchers,1,200,n,n,Crossword,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013325,Lottery scratchers,1,300,n,n,Treasure hunt,Treasure Hunt,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013332,Lottery scratchers,1,200,n,n,Wild bingo,Wild Bingo,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013349,Lottery scratchers,1,100,n,n,White elephant,White Elephant,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013356,Lottery scratchers,1,200,n,n,Holiday cash drop,Holiday Cash Drop,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013363,Lottery scratchers,1,300,n,n,Christmas crossword,Christmas Crossword,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013370,Lottery scratchers,1,500,n,n,pepperminT,Peppermint,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013387,Lottery scratchers,1,1000,n,n,25 days of winning,25 Days Of Winning,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013394,Lottery scratchers,1,2000,n,n,50x cash,50x Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013400,Lottery scratchers,1,500,n,n,Wild cherry,Wild Cherry,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
